user_id,destination,length,veh_id,price,weather_id,color
USR0163843,"106.696192, 10.849382",74 km,BIKE_21388,26.0,1183,Grey
USR0108400,"106.601478, 10.769704",115 km,BIKE_36787,30.0,1069,White
USR0169932,"105.853458, 20.903879",244 km,BIKE_22582,29.0,1273,Black
USR0036356,"106.773368, 10.775981",323 km,BIKE_04140,32.0,1153,White
USR0083108,"105.817580, 21.125466",167 km,BIKE_03861,24.0,1030,Grey
USR0017674,"106.789862, 10.857808",235 km,BIKE_24761,20.0,1261,Black
USR0150297,"106.778708, 10.832160",360 km,BIKE_23170,25.0,1207,Grey
USR0063085,"105.878383, 21.141782",137 km,BIKE_10746,23.0,1198,Red
USR0159517,"106.702941, 10.717498",328 km,BIKE_23444,22.0,1249,Black
USR0148351,"106.708329, 10.747947",358 km,BIKE_12690,27.0,1171,Blue
USR0030398,"106.794748, 10.788572",108 km,BIKE_14307,40.0,1201,Silver
USR0099861,"105.896531, 20.918042",414 km,BIKE_00251,10.0,1276,Black
USR0012726,"106.775120, 10.820405",482 km,BIKE_30713,12.0,1273,White
USR0008636,"105.825704, 20.929292",187 km,BIKE_21216,20.0,1225,White
USR0033541,"105.814854, 20.936185",322 km,BIKE_31258,32.0,1216,Unknown
USR0008402,"105.837521, 21.014843",401 km,BIKE_20488,20.0,1180,White
USR0139206,"105.768059, 21.042728",55 km,BIKE_11165,21.0,1195,White
USR0198846,"106.782350, 10.781727",198 km,BIKE_24103,21.0,1195,Unknown
USR0017159,"106.796905, 10.788440",415 km,BIKE_07573,36.0,1003,Grey
USR0037100,"105.753479, 21.003962",401 km,BIKE_33592,57.0,1219,Black
USR0139784,"106.771571, 10.842676",345 km,BIKE_05528,13.0,1192,Black
USR0080728,"106.728706, 10.725696",12 km,BIKE_28498,11.0,1273,Black
USR0072432,"105.898682, 21.148402",321 km,BIKE_05325,51.0,1186,Red
USR0050512,"105.868824, 21.007902",227 km,BIKE_27046,10.0,1213,Grey
USR0086017,"106.740885, 10.733874",468 km,BIKE_28320,22.0,1225,Black
USR0031118,"106.622458, 10.763967",65 km,BIKE_25795,19.0,1237,Black
USR0053067,"105.779643, 21.183706",429 km,BIKE_17516,28.0,1066,Grey
USR0065241,"105.753854, 21.193797",499 km,BIKE_34718,32.0,1219,Orange
USR0176280,"105.798715, 21.010176",128 km,BIKE_32187,10.0,1201,Black
USR0196620,"106.642874, 10.840542",369 km,BIKE_10378,24.0,1066,Black
USR0112727,"105.741472, 20.930641",209 km,BIKE_08639,28.0,1225,Black
USR0165716,"106.662605, 10.794417",495 km,BIKE_02255,32.0,1240,Black
USR0143287,"106.660006, 10.827762",182 km,BIKE_12063,39.0,1207,White
USR0106516,"106.724697, 10.773503",355 km,BIKE_29871,22.0,1249,Black
USR0013037,"106.682645, 10.875807",83 km,BIKE_17722,18.0,1225,Red
USR0040117,"105.854047, 21.116528",311 km,BIKE_11379,42.0,1168,Green
USR0198325,"106.618629, 10.729635",375 km,BIKE_33183,59.0,1195,Yellow
USR0134167,"106.659714, 10.860003",416 km,BIKE_37317,37.0,1195,Red
USR0068101,"106.682115, 10.855618",123 km,BIKE_09220,8.0,1186,Grey
USR0085055,"105.811354, 21.129259",124 km,BIKE_02414,41.0,1135,Black
USR0155416,"105.732139, 21.151441",175 km,BIKE_23733,25.0,1147,Red
USR0060711,"105.821456, 20.901800",477 km,BIKE_13455,30.0,1240,Black
USR0025274,"105.726870, 20.905053",403 km,BIKE_19664,30.0,1207,Black
USR0120787,"106.688055, 10.894218",382 km,BIKE_12702,47.0,1030,Green
USR0008745,"106.772873, 10.837715",195 km,BIKE_09238,27.0,1171,White
USR0042273,"106.676213, 10.768838",485 km,BIKE_18501,12.0,1273,Grey
USR0108600,"105.744075, 20.939536",470 km,BIKE_00702,28.0,1192,Grey
USR0136152,"105.739897, 20.999739",180 km,BIKE_11793,37.0,1135,Red
USR0153626,"106.767559, 10.896913",207 km,BIKE_13506,23.0,1030,White
USR0074511,"105.796764, 21.037459",388 km,BIKE_34498,28.0,1003,Black
USR0130758,"106.714537, 10.871613",99 km,BIKE_18535,10.0,1264,White
USR0016165,"105.791473, 21.140745",384 km,BIKE_35199,22.0,1180,Black
USR0113392,"105.892253, 21.116009",139 km,BIKE_29916,55.0,1198,Black
USR0081769,"106.664009, 10.868209",470 km,BIKE_02973,23.0,1204,Red
USR0064203,"105.730694, 20.924950",67 km,BIKE_09149,11.0,1249,Red
USR0045273,"105.802764, 20.966074",126 km,BIKE_30884,26.0,1237,Grey
USR0173830,"105.797339, 21.056761",407 km,BIKE_22003,34.0,1264,Green
USR0059367,"106.786105, 10.842447",241 km,BIKE_15069,23.0,1153,Red
USR0058507,"106.771963, 10.726309",55 km,BIKE_20737,24.0,1180,Brown
USR0064438,"105.829816, 20.916676",270 km,BIKE_33634,24.0,1066,Blue
USR0036939,"106.771492, 10.713060",471 km,BIKE_15049,33.0,1153,Black
USR0138217,"105.819586, 21.170229",201 km,BIKE_32881,16.0,1204,White
USR0090425,"105.729245, 21.050133",35 km,BIKE_32788,10.0,1210,Black
USR0001116,"105.867379, 21.100277",321 km,BIKE_33260,18.0,1261,White
USR0074168,"106.748246, 10.864229",78 km,BIKE_03753,51.0,1225,Black
USR0088609,"105.729236, 21.177108",119 km,BIKE_16695,11.0,1183,Grey
USR0100113,"105.777872, 21.198317",299 km,BIKE_31569,36.0,1240,Black
USR0041159,"105.843020, 21.091727",108 km,BIKE_23923,21.0,1195,Grey
USR0013875,"105.844983, 21.029576",76 km,BIKE_25134,9.0,1216,White
USR0192778,"105.839215, 21.139140",494 km,BIKE_11256,25.0,1261,White
USR0184795,"106.617781, 10.780402",434 km,BIKE_10580,31.0,1210,Grey
USR0008149,"106.699017, 10.795570",17 km,BIKE_26592,23.0,1261,Grey
USR0009548,"105.849049, 21.065317",304 km,BIKE_31080,21.0,1153,Silver
USR0006607,"105.748541, 20.904473",462 km,BIKE_28023,29.0,1264,White
USR0057918,"105.717972, 21.149859",236 km,BIKE_27946,36.0,1069,Red
USR0078302,"105.878831, 21.090324",103 km,BIKE_20240,20.0,1243,Black
USR0158468,"105.798285, 20.953938",333 km,BIKE_36748,33.0,1246,Black
USR0069870,"105.791352, 21.001107",260 km,BIKE_14682,28.0,1246,Grey
USR0031707,"106.783882, 10.716054",144 km,BIKE_13455,30.0,1219,Black
USR0134269,"106.753404, 10.714378",311 km,BIKE_24449,31.0,1222,White
USR0060430,"106.786647, 10.853573",368 km,BIKE_34638,32.0,1135,Black
USR0069390,"105.871779, 21.179026",485 km,BIKE_18239,19.0,1243,Black
USR0050409,"106.600423, 10.742788",403 km,BIKE_10217,41.0,1243,Black
USR0096893,"105.871867, 21.140962",368 km,BIKE_26056,22.0,1261,White
USR0108519,"105.744972, 20.996749",169 km,BIKE_18308,27.0,1210,Red
USR0095634,"105.854120, 21.021941",357 km,BIKE_11398,20.0,1003,White
USR0181303,"105.863793, 21.012639",318 km,BIKE_37456,9.0,1072,Grey
USR0170042,"105.793659, 20.950283",298 km,BIKE_16862,23.0,1246,Black
USR0178788,"105.887783, 21.147715",279 km,BIKE_14001,27.0,1003,Grey
USR0081577,"105.770102, 21.033264",277 km,BIKE_36161,25.0,1249,Grey
USR0064203,"106.783521, 10.795029",18 km,BIKE_28532,35.0,1225,Black
USR0168818,"105.783415, 21.021979",331 km,BIKE_30003,35.0,1135,Gold
USR0124169,"105.743755, 21.137719",13 km,BIKE_01478,12.0,1213,White
USR0159762,"106.690957, 10.856227",15 km,BIKE_30649,34.0,1264,Unknown
USR0103373,"106.714830, 10.786782",213 km,BIKE_15423,9.0,1189,Green
USR0018033,"105.803989, 20.954910",174 km,BIKE_35746,43.0,1180,Silver
USR0042255,"105.860565, 20.940274",217 km,BIKE_23621,11.0,1240,White
USR0191947,"106.729868, 10.812864",354 km,BIKE_13649,21.0,1069,Blue
USR0178733,"106.733286, 10.749752",493 km,BIKE_19655,31.0,1237,Red
USR0095634,"106.795523, 10.880861",395 km,BIKE_09351,19.0,1153,Silver
USR0073035,"105.889106, 21.062506",315 km,BIKE_06350,36.0,1072,Silver
USR0078694,"105.760268, 21.132609",465 km,BIKE_05525,18.0,1273,Silver
USR0028161,"105.782044, 21.127180",49 km,BIKE_08237,20.0,1168,White
USR0010528,"106.664440, 10.809313",295 km,BIKE_04252,27.0,1243,Silver
USR0001850,"105.843251, 21.022071",200 km,BIKE_14131,25.0,1252,Grey
USR0071128,"105.856093, 20.937947",107 km,BIKE_37995,8.0,1192,Black
USR0006253,"106.632981, 10.878181",230 km,BIKE_27347,9.0,1222,Blue
USR0000238,"105.878311, 21.044046",494 km,BIKE_01426,40.0,1030,Black
USR0149761,"106.794078, 10.811942",163 km,BIKE_08354,42.0,1246,Black
USR0040720,"106.700983, 10.834288",455 km,BIKE_03035,38.0,1171,Black
USR0186300,"105.742363, 20.971200",134 km,BIKE_28109,30.0,1195,Black
USR0151075,"106.655164, 10.795053",114 km,BIKE_20155,30.0,1192,Orange
USR0044930,"105.746315, 21.148652",135 km,BIKE_07525,32.0,1006,Grey
USR0177714,"106.711669, 10.791385",193 km,BIKE_18970,21.0,1195,Brown
USR0058150,"106.672382, 10.788221",285 km,BIKE_23692,29.0,1000,Silver
USR0040720,"105.811409, 21.104959",256 km,BIKE_14486,32.0,1063,Red
USR0151865,"106.707658, 10.831663",100 km,BIKE_00344,35.0,1204,Unknown
USR0068498,"106.604779, 10.839099",44 km,BIKE_18598,29.0,1066,Red
USR0040507,"106.683071, 10.836082",177 km,BIKE_14680,25.0,1279,Black
USR0082655,"105.899793, 21.162019",20 km,BIKE_04636,22.0,1243,Brown
USR0114904,"106.724165, 10.778559",472 km,BIKE_20345,43.0,1072,Blue
USR0135370,"106.709580, 10.797358",72 km,BIKE_07650,41.0,1030,White
USR0158262,"105.724177, 20.969393",29 km,BIKE_18634,25.0,1237,Unknown
USR0096451,"105.722495, 20.953602",407 km,BIKE_30749,28.0,1219,Grey
USR0017950,"105.868784, 21.040329",144 km,BIKE_03031,28.0,1252,Black
USR0134289,"105.857692, 20.999978",377 km,BIKE_30807,21.0,1198,Red
USR0003205,"106.658661, 10.721103",331 km,BIKE_31405,21.0,1204,Green
USR0135442,"106.706008, 10.707928",120 km,BIKE_34654,25.0,1069,White
USR0064203,"105.879281, 21.034365",119 km,BIKE_05100,29.0,1279,Unknown
USR0190017,"105.838084, 20.939677",332 km,BIKE_25802,21.0,1252,White
USR0108400,"106.721167, 10.731727",10 km,BIKE_21190,34.0,1210,Black
USR0177714,"106.626926, 10.820011",104 km,BIKE_21235,26.0,1261,Green
USR0165716,"106.679596, 10.725053",392 km,BIKE_36524,19.0,1135,Grey
USR0102297,"106.701816, 10.720358",343 km,BIKE_08468,25.0,1219,Green
USR0137467,"106.698776, 10.803631",19 km,BIKE_17112,20.0,1063,Yellow
USR0153602,"106.631306, 10.895902",121 km,BIKE_05787,28.0,1207,Black
USR0038357,"106.799892, 10.734332",332 km,BIKE_33273,35.0,1210,Black
USR0041187,"105.888115, 21.020251",168 km,BIKE_28053,22.0,1000,White
USR0153485,"105.754694, 21.121579",303 km,BIKE_28619,20.0,1195,Black
USR0056192,"106.797305, 10.711041",180 km,BIKE_30414,19.0,1264,Black
USR0027277,"105.874922, 21.150408",127 km,BIKE_30896,24.0,1198,White
USR0115772,"105.702147, 21.151716",439 km,BIKE_15902,23.0,1000,Black
USR0177125,"105.703490, 21.017673",375 km,BIKE_03470,18.0,1243,Black
USR0150297,"105.814863, 21.028258",307 km,BIKE_20296,10.0,1219,Black
USR0158262,"105.848919, 21.018706",338 km,BIKE_20148,31.0,1069,Black
USR0161842,"105.831128, 20.992741",196 km,BIKE_07123,29.0,1276,Black
USR0122744,"106.728570, 10.857585",284 km,BIKE_13766,47.0,1072,Black
USR0172240,"105.875233, 20.905946",426 km,BIKE_36806,29.0,1207,Grey
USR0011039,"105.855150, 21.057976",375 km,BIKE_13077,30.0,1201,Black
USR0100611,"106.703910, 10.870704",324 km,BIKE_34733,26.0,1180,Orange
USR0161039,"106.624001, 10.852997",168 km,BIKE_35531,12.0,1204,Black
USR0033904,"105.795949, 21.033902",225 km,BIKE_32526,22.0,1180,Black
USR0086985,"105.757497, 21.154464",155 km,BIKE_06234,25.0,1003,Black
USR0114291,"105.797869, 21.043951",137 km,BIKE_27842,30.0,1000,White
USR0023764,"106.691277, 10.852254",32 km,BIKE_06573,9.0,1246,Black
USR0013265,"106.754510, 10.757405",15 km,BIKE_07721,41.0,1246,Black
USR0074784,"106.785526, 10.706566",229 km,BIKE_38238,25.0,1069,Silver
USR0145893,"105.739063, 21.042471",377 km,BIKE_15400,21.0,1186,Black
USR0046539,"105.848191, 21.141139",461 km,BIKE_27956,10.0,1171,White
USR0138898,"105.862289, 21.082831",161 km,BIKE_05034,23.0,1195,Black
USR0177145,"106.729603, 10.702374",115 km,BIKE_19530,12.0,1168,Blue
USR0144578,"105.821143, 21.132014",320 km,BIKE_13367,10.0,1243,Black
USR0041367,"105.815086, 20.922976",341 km,BIKE_31740,22.0,1225,Black
USR0110293,"106.719048, 10.801186",18 km,BIKE_37230,29.0,1210,Black
USR0082707,"105.844377, 20.965457",406 km,BIKE_27600,34.0,1087,Blue
USR0057789,"106.661347, 10.884775",192 km,BIKE_04120,21.0,1003,Red
USR0089196,"106.663642, 10.879104",248 km,BIKE_09667,11.0,1210,Blue
USR0168399,"105.788488, 21.024960",240 km,BIKE_08658,26.0,1030,Grey
USR0013684,"106.793357, 10.829734",24 km,BIKE_37878,42.0,1264,Violet
USR0045380,"106.769936, 10.838551",310 km,BIKE_21690,45.0,1006,Green
USR0044367,"106.609368, 10.866541",187 km,BIKE_19837,47.0,1147,Green
USR0196318,"105.806464, 20.988684",107 km,BIKE_35855,32.0,1087,Blue
USR0087137,"105.701438, 21.131041",369 km,BIKE_11461,8.0,1087,Blue
USR0065264,"106.716809, 10.832284",483 km,BIKE_31454,19.0,1192,Black
USR0153602,"105.867797, 20.975830",282 km,BIKE_06863,22.0,1030,Black
USR0122003,"106.661869, 10.720816",120 km,BIKE_04810,19.0,1243,White
USR0065509,"105.829370, 21.170671",259 km,BIKE_18169,21.0,1183,Black
USR0157577,"106.791145, 10.883232",253 km,BIKE_05762,42.0,1213,Blue
USR0029597,"106.604342, 10.874994",10 km,BIKE_03456,34.0,1219,Green
USR0038455,"105.843030, 21.097804",39 km,BIKE_33229,9.0,1066,Blue
USR0103680,"106.762993, 10.869552",326 km,BIKE_11024,23.0,1207,Black
USR0100122,"106.759860, 10.742980",127 km,BIKE_12969,31.0,1204,Red
USR0095237,"106.696063, 10.702626",157 km,BIKE_31959,28.0,1222,Red
USR0025348,"106.641214, 10.790431",269 km,BIKE_19495,30.0,1006,Red
USR0051117,"105.830326, 21.110818",79 km,BIKE_00250,11.0,1261,Red
USR0020348,"106.750184, 10.897685",129 km,BIKE_20362,22.0,1180,Black
USR0043673,"105.875059, 21.158314",123 km,BIKE_17128,36.0,1276,Red
USR0073723,"106.663604, 10.773114",314 km,BIKE_23389,9.0,1150,Red
USR0132728,"106.750139, 10.869655",288 km,BIKE_26176,25.0,1264,Red
USR0106713,"106.651920, 10.740138",58 km,BIKE_15897,20.0,1213,Red
USR0132042,"106.798911, 10.874004",78 km,BIKE_30272,29.0,1195,Black
USR0193684,"106.671080, 10.776495",371 km,BIKE_01997,8.0,1246,Black
USR0182099,"105.854088, 20.983916",491 km,BIKE_33899,27.0,1195,Red
USR0099551,"105.742168, 20.978513",390 km,BIKE_06657,17.0,1264,Black
USR0176894,"105.703926, 21.031523",188 km,BIKE_09674,31.0,1201,Grey
USR0034664,"105.891078, 21.116871",73 km,BIKE_29846,13.0,1069,White
USR0047046,"106.710658, 10.758353",190 km,BIKE_32468,45.0,1003,Black
USR0077461,"105.891223, 20.903889",388 km,BIKE_22983,13.0,1186,Grey
USR0043103,"105.753717, 20.955010",210 km,BIKE_19570,48.0,1276,Red
USR0133620,"106.665398, 10.856113",13 km,BIKE_13364,22.0,1147,Green
USR0099704,"105.749507, 21.184612",433 km,BIKE_28622,22.0,1213,Unknown
USR0008051,"106.731890, 10.720463",360 km,BIKE_13035,30.0,1192,Blue
USR0000234,"106.647857, 10.880446",13 km,BIKE_31107,24.0,1186,Red
USR0000238,"105.716925, 21.091974",32 km,BIKE_10290,9.0,1246,Black
USR0149923,"106.641938, 10.751376",219 km,BIKE_25732,21.0,1063,Black
USR0172653,"105.888395, 20.929573",23 km,BIKE_27337,31.0,1273,Red
USR0176088,"105.772720, 20.957784",153 km,BIKE_20084,29.0,1006,Black
USR0061228,"105.807578, 21.105793",445 km,BIKE_10812,21.0,1237,Black
USR0185618,"105.892583, 21.131826",222 km,BIKE_09568,12.0,1006,Unknown
USR0020453,"105.773627, 20.951669",477 km,BIKE_09778,20.0,1225,Black
USR0089196,"105.799157, 21.008318",241 km,BIKE_09000,22.0,1249,Grey
USR0090267,"106.671839, 10.883423",159 km,BIKE_01912,11.0,1249,Black
USR0011074,"105.740856, 20.941232",54 km,BIKE_10855,21.0,1150,Green
USR0122036,"106.763166, 10.861373",103 km,BIKE_20098,21.0,1201,Black
USR0082543,"106.713630, 10.731326",179 km,BIKE_10545,28.0,1276,White
USR0090732,"106.649902, 10.802504",454 km,BIKE_01516,22.0,1276,Red
USR0061171,"106.601297, 10.857652",178 km,BIKE_22823,26.0,1192,Violet
USR0110557,"105.788656, 21.053630",339 km,BIKE_15013,9.0,1003,Red
USR0010188,"106.654531, 10.750205",355 km,BIKE_24289,18.0,1201,Red
USR0123638,"106.751104, 10.769037",225 km,BIKE_24764,23.0,1207,Red
USR0017652,"106.700439, 10.753356",75 km,BIKE_32241,34.0,1276,Black
USR0146265,"106.692206, 10.882964",344 km,BIKE_12868,18.0,1249,White
USR0199656,"105.812818, 20.987850",165 km,BIKE_12425,22.0,1183,Green
USR0034077,"105.810906, 20.952053",83 km,BIKE_02322,24.0,1006,White
USR0012587,"105.775584, 20.912231",216 km,BIKE_00842,33.0,1273,Red
USR0172784,"105.770759, 21.152763",87 km,BIKE_19910,26.0,1252,White
USR0180699,"105.713357, 21.049660",102 km,BIKE_31736,9.0,1261,Black
USR0012726,"105.794576, 20.973788",168 km,BIKE_03930,22.0,1213,Grey
USR0072482,"106.734323, 10.766681",265 km,BIKE_20163,28.0,1066,Grey
USR0184795,"106.726126, 10.815778",143 km,BIKE_05567,36.0,1279,Silver
USR0001798,"105.777511, 21.115661",108 km,BIKE_21960,17.0,1246,Red
USR0167405,"105.872202, 20.919718",61 km,BIKE_12405,22.0,1168,Orange
USR0143388,"106.739286, 10.728659",80 km,BIKE_01717,44.0,1273,Black
USR0058439,"106.654212, 10.761098",328 km,BIKE_04032,43.0,1249,Unknown
USR0122251,"105.786677, 21.127341",408 km,BIKE_06149,23.0,1246,Red
USR0068355,"105.827198, 21.111244",264 km,BIKE_36261,24.0,1276,Black
USR0182294,"106.630860, 10.705706",121 km,BIKE_13911,12.0,1150,Silver
USR0166384,"106.714722, 10.765818",222 km,BIKE_17134,24.0,1240,White
USR0061583,"106.717609, 10.782339",323 km,BIKE_09986,29.0,1279,Unknown
USR0083549,"106.726188, 10.782547",107 km,BIKE_35712,30.0,1210,Black
USR0138048,"106.622226, 10.743345",175 km,BIKE_19518,43.0,1246,Silver
USR0156516,"106.769186, 10.713700",42 km,BIKE_27816,25.0,1180,Grey
USR0025274,"106.690111, 10.821446",65 km,BIKE_36355,9.0,1147,Blue
USR0041385,"106.676261, 10.871457",400 km,BIKE_27061,23.0,1249,Red
USR0165518,"105.731571, 20.965043",182 km,BIKE_12372,20.0,1180,Black
USR0156912,"105.861894, 20.980315",253 km,BIKE_16036,28.0,1279,Orange
USR0176265,"106.778650, 10.715969",486 km,BIKE_16162,19.0,1009,Black
USR0051204,"105.706229, 20.915455",179 km,BIKE_31644,21.0,1222,Grey
USR0101648,"106.685405, 10.757300",436 km,BIKE_28171,27.0,1279,Black
USR0015114,"105.885115, 20.901830",342 km,BIKE_14277,12.0,1207,Black
USR0122036,"105.744644, 21.150332",340 km,BIKE_36050,23.0,1261,Blue
USR0082560,"106.670848, 10.759154",123 km,BIKE_29581,22.0,1243,Red
USR0044541,"105.869126, 20.935726",488 km,BIKE_05226,9.0,1180,Black
USR0007057,"106.656857, 10.896083",327 km,BIKE_01513,18.0,1087,Silver
USR0065250,"106.603385, 10.827928",43 km,BIKE_22661,25.0,1240,Black
USR0058652,"106.650268, 10.822458",361 km,BIKE_11917,30.0,1240,Red
USR0114002,"105.876987, 21.069639",245 km,BIKE_13399,11.0,1204,Black
USR0109930,"106.674041, 10.846711",151 km,BIKE_19750,28.0,1279,Bronze
USR0174930,"106.722268, 10.836151",470 km,BIKE_05377,11.0,1153,Black
USR0093078,"105.829869, 21.086368",385 km,BIKE_02758,9.0,1216,Silver
USR0183889,"105.871170, 21.086853",381 km,BIKE_19286,30.0,1201,Black
USR0154369,"106.768475, 10.869161",351 km,BIKE_18603,39.0,1087,Blue
USR0143524,"105.703005, 20.965364",172 km,BIKE_25119,43.0,1213,Orange
USR0158065,"106.780806, 10.789459",484 km,BIKE_27119,20.0,1213,Grey
USR0062234,"106.687933, 10.896725",469 km,BIKE_12369,20.0,1006,White
USR0108172,"105.741306, 21.143740",203 km,BIKE_21433,26.0,1147,Black
USR0190990,"106.676473, 10.745521",204 km,BIKE_26414,9.0,1213,Black
USR0176647,"106.786797, 10.853861",334 km,BIKE_02733,10.0,1003,White
USR0069414,"106.649313, 10.854619",302 km,BIKE_28856,29.0,1195,Grey
USR0055064,"105.781190, 20.995678",71 km,BIKE_19876,27.0,1279,Yellow
USR0105066,"105.752905, 20.941616",423 km,BIKE_27690,9.0,1240,Black
USR0022939,"105.892193, 21.061742",48 km,BIKE_33284,29.0,1216,Unknown
USR0003061,"106.713392, 10.889081",385 km,BIKE_21655,28.0,1153,Red
USR0086716,"106.658347, 10.769377",180 km,BIKE_11903,20.0,1150,Red
USR0090425,"105.725457, 21.047217",475 km,BIKE_16177,10.0,1072,White
USR0148351,"106.757490, 10.817651",229 km,BIKE_12802,30.0,1192,Blue
USR0028447,"106.649251, 10.738395",77 km,BIKE_36560,38.0,1147,Black
USR0029232,"106.771012, 10.797287",191 km,BIKE_18524,10.0,1246,Black
USR0154528,"105.780078, 20.976326",395 km,BIKE_01812,10.0,1150,Brown
USR0072312,"105.734660, 20.920379",50 km,BIKE_24467,19.0,1186,Bronze
USR0135474,"105.899909, 20.948509",109 km,BIKE_14655,30.0,1192,Black
USR0165716,"105.744857, 21.035018",115 km,BIKE_19690,8.0,1006,Silver
USR0153775,"105.822497, 21.004445",13 km,BIKE_22341,21.0,1264,Grey
USR0095634,"106.726662, 10.852486",175 km,BIKE_02437,21.0,1264,Silver
USR0153602,"106.649724, 10.803555",414 km,BIKE_31567,18.0,1261,Red
USR0148222,"106.681637, 10.828026",450 km,BIKE_01338,11.0,1243,Black
USR0019113,"106.639326, 10.762384",82 km,BIKE_03706,17.0,1198,Black
USR0199707,"106.637275, 10.703742",22 km,BIKE_25622,20.0,1201,Unknown
USR0036357,"106.748369, 10.738617",307 km,BIKE_28723,24.0,1135,Orange
USR0134061,"105.856814, 21.196700",183 km,BIKE_21928,30.0,1072,Black
USR0037977,"105.833013, 20.972038",430 km,BIKE_12600,20.0,1279,Green
USR0158262,"106.626460, 10.806194",38 km,BIKE_13650,28.0,1279,Grey
USR0044930,"105.836230, 21.140217",145 km,BIKE_33644,22.0,1009,Grey
USR0175878,"105.717998, 20.928835",352 km,BIKE_26848,49.0,1180,Black
USR0199682,"106.740741, 10.845729",162 km,BIKE_18392,23.0,1006,Black
USR0092281,"105.735227, 20.902389",310 km,BIKE_21993,21.0,1276,Silver
USR0155211,"106.717837, 10.867858",487 km,BIKE_29005,44.0,1171,Unknown
USR0113120,"106.742848, 10.761986",458 km,BIKE_10533,23.0,1246,Black
USR0094348,"106.795670, 10.805995",231 km,BIKE_02357,41.0,1237,Blue
USR0057410,"105.729825, 21.065414",216 km,BIKE_22519,33.0,1243,Black
USR0000561,"106.770249, 10.721556",325 km,BIKE_18478,8.0,1066,Black
USR0019878,"106.795971, 10.827763",160 km,BIKE_35645,9.0,1198,Grey
USR0169743,"106.750495, 10.730337",469 km,BIKE_02265,22.0,1207,Red
USR0062354,"106.736352, 10.888301",498 km,BIKE_01484,19.0,1198,Grey
USR0143567,"105.824254, 21.082821",118 km,BIKE_15243,10.0,1168,Black
USR0138947,"105.884724, 21.019159",403 km,BIKE_18750,36.0,1168,Red
USR0192202,"105.851107, 21.135825",67 km,BIKE_28950,25.0,1135,White
USR0073275,"105.763586, 21.127723",176 km,BIKE_13533,30.0,1201,Unknown
USR0052840,"105.891932, 20.953660",207 km,BIKE_24096,25.0,1168,Blue
USR0080301,"105.748865, 21.162488",103 km,BIKE_27121,12.0,1006,Red
USR0199519,"106.625068, 10.789678",471 km,BIKE_27468,29.0,1000,Grey
USR0186412,"105.818091, 21.170967",399 km,BIKE_00831,20.0,1009,White
USR0068498,"106.752764, 10.748007",427 km,BIKE_31441,20.0,1222,Green
USR0096029,"106.792137, 10.859206",218 km,BIKE_08602,41.0,1030,Red
USR0144731,"106.694481, 10.728547",349 km,BIKE_25756,25.0,1222,Unknown
USR0138417,"106.619955, 10.882321",13 km,BIKE_02536,27.0,1153,Orange
USR0180647,"106.791760, 10.703972",357 km,BIKE_28951,48.0,1063,Black
USR0087005,"106.608392, 10.898279",161 km,BIKE_02325,28.0,1069,Grey
USR0178130,"105.793548, 20.998085",184 km,BIKE_20548,8.0,1225,Blue
USR0171138,"105.735281, 21.051808",471 km,BIKE_19431,25.0,1183,Blue
USR0001268,"105.777731, 21.099855",485 km,BIKE_20488,17.0,1000,White
USR0024549,"105.835580, 21.060039",400 km,BIKE_35741,9.0,1000,Red
USR0056023,"106.782579, 10.704793",344 km,BIKE_00927,20.0,1213,Orange
USR0074130,"106.751128, 10.728980",67 km,BIKE_27343,25.0,1276,Blue
USR0017159,"105.844329, 21.104459",178 km,BIKE_34598,31.0,1087,Green
USR0130353,"105.868802, 20.976029",115 km,BIKE_15971,22.0,1261,Black
USR0169451,"106.760977, 10.784834",57 km,BIKE_04614,23.0,1240,Grey
USR0106516,"106.741179, 10.725128",336 km,BIKE_33085,21.0,1069,Black
USR0040399,"105.837307, 20.900071",396 km,BIKE_01697,20.0,1135,Black
USR0107700,"106.772866, 10.848550",155 km,BIKE_08579,51.0,1087,Red
USR0090085,"105.862080, 21.160137",143 km,BIKE_15703,19.0,1261,White
USR0039501,"106.737966, 10.796419",250 km,BIKE_11547,28.0,1189,Black
USR0191289,"105.741198, 21.009113",45 km,BIKE_19279,42.0,1150,Blue
USR0162736,"106.649465, 10.846499",410 km,BIKE_36278,40.0,1030,Black
USR0059477,"106.716654, 10.747115",494 km,BIKE_28569,52.0,1171,Black
USR0121227,"105.867497, 20.972496",268 km,BIKE_20752,23.0,1240,Black
USR0169563,"106.685287, 10.720302",191 km,BIKE_07672,22.0,1087,Black
USR0190584,"105.729083, 21.153381",135 km,BIKE_26190,23.0,1189,Black
USR0186618,"106.622029, 10.759065",307 km,BIKE_10290,10.0,1261,Black
USR0191551,"106.743076, 10.745113",100 km,BIKE_24959,10.0,1186,Black
USR0106976,"106.679996, 10.875233",235 km,BIKE_38359,28.0,1171,Black
USR0185543,"105.808866, 21.194271",159 km,BIKE_31958,47.0,1063,Grey
USR0167602,"106.794557, 10.840382",25 km,BIKE_06863,22.0,1201,Black
USR0006811,"105.863188, 21.059217",319 km,BIKE_01931,34.0,1204,Orange
USR0143861,"105.864609, 21.008800",468 km,BIKE_05570,20.0,1183,Black
USR0174361,"106.738671, 10.706028",130 km,BIKE_08511,13.0,1135,White
USR0031472,"105.805633, 21.124854",49 km,BIKE_28171,27.0,1225,Black
