route_id,service_id,trip_id,trip_headsign,direction_id,shape_id
ho chi minh city_88,service_daily,trip_ho chi minh city_88_0_183,Bến Thành - Chợ Long Phước,0,shape_ho chi minh city_88_out
ho chi minh city_88,service_daily,trip_ho chi minh city_88_0_184,Chợ Long Phước - Bến Thành,0,shape_ho chi minh city_88_out
ho chi minh city_89,service_daily,trip_ho chi minh city_89_0_185,Đại học Nông Lâm - Bến tàu Hiệp Bình Chánh,0,shape_ho chi minh city_89_out
ho chi minh city_89,service_daily,trip_ho chi minh city_89_0_186,Bến tàu Hiệp Bình Chánh - Đại học Nông Lâm,0,shape_ho chi minh city_89_out
ho chi minh city_90,service_daily,trip_ho chi minh city_90_0_187,Phà Bình Khánh - Cần Thạnh,0,shape_ho chi minh city_90_out
ho chi minh city_90,service_daily,trip_ho chi minh city_90_0_188,Cần Thạnh - Phà Bình Khánh,0,shape_ho chi minh city_90_out
ho chi minh city_91,service_daily,trip_ho chi minh city_91_0_189,Bến xe Miền Tây - Chợ nông sản Thủ Đức,0,shape_ho chi minh city_91_out
ho chi minh city_91,service_daily,trip_ho chi minh city_91_0_190,Chợ nông sản Thủ Đức - Bến xe Miền Tây,0,shape_ho chi minh city_91_out
ho chi minh city_93,service_daily,trip_ho chi minh city_93_0_191,Bến Thành - Bến xe Miền Đông mới,0,shape_ho chi minh city_93_out
ho chi minh city_93,service_daily,trip_ho chi minh city_93_0_192,Bến xe Miền Đông mới - Bến Thành,0,shape_ho chi minh city_93_out
ho chi minh city_94,service_daily,trip_ho chi minh city_94_0_193,Bến xe Chợ Lớn - Bến xe Củ Chi,0,shape_ho chi minh city_94_out
ho chi minh city_94,service_daily,trip_ho chi minh city_94_0_194,Bến xe Củ Chi - Bến xe Chợ Lớn,0,shape_ho chi minh city_94_out
ho chi minh city_99,service_daily,trip_ho chi minh city_99_0_195,Chợ Thạnh Mỹ Lợi - Đại học Quốc gia,0,shape_ho chi minh city_99_out
ho chi minh city_99,service_daily,trip_ho chi minh city_99_0_196,Đại học Quốc gia - Chợ Thạnh Mỹ Lợi,0,shape_ho chi minh city_99_out
ho chi minh city_100,service_daily,trip_ho chi minh city_100_0_197,Bến xe Củ Chi - Cầu Tân Thái,0,shape_ho chi minh city_100_out
ho chi minh city_100,service_daily,trip_ho chi minh city_100_0_198,Cầu Tân Thái - Bến xe Củ Chi,0,shape_ho chi minh city_100_out
ho chi minh city_101,service_daily,trip_ho chi minh city_101_0_199,Bến xe Chợ Lớn - Chợ Tân Nhựt,0,shape_ho chi minh city_101_out
ho chi minh city_101,service_daily,trip_ho chi minh city_101_0_200,Chợ Tân Nhựt - Bến xe Chợ Lớn,0,shape_ho chi minh city_101_out
ho chi minh city_102,service_daily,trip_ho chi minh city_102_0_201,Bến xe Sài Gòn - Nguyễn Văn Linh - Bến xe Miền Tây,0,shape_ho chi minh city_102_out
ho chi minh city_102,service_daily,trip_ho chi minh city_102_0_202,Bến xe Miền Tây - Nguyễn Văn Linh - Bến xe Sài Gòn,0,shape_ho chi minh city_102_out
ho chi minh city_103,service_daily,trip_ho chi minh city_103_0_203,Bến xe Chợ Lớn - Bến xe Ngã tư Ga,0,shape_ho chi minh city_103_out
ho chi minh city_103,service_daily,trip_ho chi minh city_103_0_204,Bến xe Ngã tư Ga - Bến xe Chợ Lớn,0,shape_ho chi minh city_103_out
ho chi minh city_104,service_daily,trip_ho chi minh city_104_0_205,Bến xe An Sương - Bến xe buýt Văn Thánh,0,shape_ho chi minh city_104_out
ho chi minh city_104,service_daily,trip_ho chi minh city_104_0_206,Bến xe buýt Văn Thánh - Bến xe An Sương,0,shape_ho chi minh city_104_out
ho chi minh city_107,service_daily,trip_ho chi minh city_107_0_207,Bến xe Củ Chi - Bố Heo,0,shape_ho chi minh city_107_out
ho chi minh city_107,service_daily,trip_ho chi minh city_107_0_208,Bố Heo - Bến xe Củ Chi,0,shape_ho chi minh city_107_out
ho chi minh city_109,service_daily,trip_ho chi minh city_109_0_209,Sân bay Tân Sơn Nhất - Bến xe Sài Gòn,0,shape_ho chi minh city_109_out
ho chi minh city_110,service_daily,trip_ho chi minh city_110_0_210,Hiệp Phước - Phước Lộc,0,shape_ho chi minh city_110_out
ho chi minh city_110,service_daily,trip_ho chi minh city_110_0_211,Phước Lộc - Hiệp Phước,0,shape_ho chi minh city_110_out
ho chi minh city_122,service_daily,trip_ho chi minh city_122_0_212,Bến xe An Sương - Tân Quy,0,shape_ho chi minh city_122_out
ho chi minh city_122,service_daily,trip_ho chi minh city_122_0_213,Tân Quy - Bến xe An Sương,0,shape_ho chi minh city_122_out
ho chi minh city_126,service_daily,trip_ho chi minh city_126_0_214,Bến xe Củ Chi - Bình Mỹ,0,shape_ho chi minh city_126_out
ho chi minh city_126,service_daily,trip_ho chi minh city_126_0_215,Bình Mỹ - Bến xe Củ Chi,0,shape_ho chi minh city_126_out
ho chi minh city_127,service_daily,trip_ho chi minh city_127_0_216,An Thới Đông - Ngã ba Bà Xán,0,shape_ho chi minh city_127_out
ho chi minh city_127,service_daily,trip_ho chi minh city_127_0_217,Ngã ba Bà Xán - An Thới Đông,0,shape_ho chi minh city_127_out
ho chi minh city_128,service_daily,trip_ho chi minh city_128_0_218,Tân Điền - An Nghĩa,0,shape_ho chi minh city_128_out
ho chi minh city_128,service_daily,trip_ho chi minh city_128_0_219,An Nghĩa - Tân Điền,0,shape_ho chi minh city_128_out
ho chi minh city_139,service_daily,trip_ho chi minh city_139_0_220,Bến xe Miền Tây - Khu tái định cư Phú Mỹ,0,shape_ho chi minh city_139_out
ho chi minh city_139,service_daily,trip_ho chi minh city_139_0_221,Khu tái định cư Phú Mỹ - Bến xe Miền Tây,0,shape_ho chi minh city_139_out
ho chi minh city_140,service_daily,trip_ho chi minh city_140_0_222,Bến xe Sài Gòn - Phạm Thế Hiển - Khu dân cư Phú Lợi,0,shape_ho chi minh city_140_out
ho chi minh city_140,service_daily,trip_ho chi minh city_140_0_223,Khu dân cư Phú Lợi - Phạm Thế Hiển - Bến xe Sài Gòn,0,shape_ho chi minh city_140_out
ho chi minh city_141,service_daily,trip_ho chi minh city_141_0_224,Khu du lịch BCR - Long Trường - Khu chế xuất Linh Trung II,0,shape_ho chi minh city_141_out
ho chi minh city_141,service_daily,trip_ho chi minh city_141_0_225,Khu chế xuất Linh Trung II - Long Trường - Khu du lịch BCR,0,shape_ho chi minh city_141_out
ho chi minh city_145,service_daily,trip_ho chi minh city_145_0_226,Bến xe Chợ Lớn - Chợ Hiệp Thành,0,shape_ho chi minh city_145_out
ho chi minh city_145,service_daily,trip_ho chi minh city_145_0_227,Chợ Hiệp Thành - Bến xe Chợ Lớn,0,shape_ho chi minh city_145_out
ho chi minh city_146,service_daily,trip_ho chi minh city_146_0_228,Bến xe Miền Đông - Chợ Hiệp Thành,0,shape_ho chi minh city_146_out
ho chi minh city_146,service_daily,trip_ho chi minh city_146_0_229,Chợ Hiệp Thành - Bến xe Miền Đông,0,shape_ho chi minh city_146_out
ho chi minh city_148,service_daily,trip_ho chi minh city_148_0_230,Bến xe Miền Tây - Gò Vấp,0,shape_ho chi minh city_148_out
ho chi minh city_148,service_daily,trip_ho chi minh city_148_0_231,Gò Vấp - Bến xe Miền Tây,0,shape_ho chi minh city_148_out
ho chi minh city_150,service_daily,trip_ho chi minh city_150_0_232,Bến xe Chợ Lớn - Bến xe Miền Đông mới,0,shape_ho chi minh city_150_out
ho chi minh city_150,service_daily,trip_ho chi minh city_150_0_233,Bến xe Miền Đông mới - Bến xe Chợ Lớn,0,shape_ho chi minh city_150_out
ho chi minh city_151,service_daily,trip_ho chi minh city_151_0_234,Bến xe Miền Tây - Bến xe An Sương,0,shape_ho chi minh city_151_out
ho chi minh city_151,service_daily,trip_ho chi minh city_151_0_235,Bến xe An Sương - Bến xe Miền Tây,0,shape_ho chi minh city_151_out
ho chi minh city_152,service_daily,trip_ho chi minh city_152_0_236,Khu dân cư Trung Sơn - Bến Thành - Sân bay Tân Sơn Nhất,0,shape_ho chi minh city_152_out
ho chi minh city_152,service_daily,trip_ho chi minh city_152_0_237,Sân bay Tân Sơn Nhất - Bến Thành - Khu dân cư Trung Sơn,0,shape_ho chi minh city_152_out
ho chi minh city_D3,service_daily,trip_ho chi minh city_D3_0_238,Riverside Resident - Crescent Mall,0,shape_ho chi minh city_D3_out
ho chi minh city_D3,service_daily,trip_ho chi minh city_D3_0_239,Crescent Mall - Riverside Resident,0,shape_ho chi minh city_D3_out
ho chi minh city_D4,service_daily,trip_ho chi minh city_D4_0_240,Vinhomes Grand Park - Bến xe Sài Gòn,0,shape_ho chi minh city_D4_out
ho chi minh city_D4,service_daily,trip_ho chi minh city_D4_0_241,Bến xe Sài Gòn - Vinhomes Grand Park,0,shape_ho chi minh city_D4_out
ho chi minh city_GRP01,service_daily,trip_ho chi minh city_GRP01_0_242,Nội khu Grand Park,0,shape_ho chi minh city_GRP01_out
ho chi minh city_GRP03,service_daily,trip_ho chi minh city_GRP03_0_243,Grand Park 03,0,shape_ho chi minh city_GRP03_out
ho chi minh city_07,service_daily,trip_ho chi minh city_07_0_244,Bến xe Biên Hòa - Bến xe Thạnh Phú,0,shape_ho chi minh city_07_out
ho chi minh city_07,service_daily,trip_ho chi minh city_07_0_245,Bến xe Thạnh Phú - Bến xe Biên Hòa,0,shape_ho chi minh city_07_out
ho chi minh city_10,service_daily,trip_ho chi minh city_10_0_246,Trạm xe Big C - Bến xe Xuân Lộc,0,shape_ho chi minh city_10_out
ho chi minh city_10,service_daily,trip_ho chi minh city_10_0_247,Bến xe Xuân Lộc - Trạm xe Big C,0,shape_ho chi minh city_10_out
ho chi minh city_11,service_daily,trip_ho chi minh city_11_0_248,Trạm xe Gò Dầu - Bến xe Ngã tư Vũng Tàu,0,shape_ho chi minh city_11_out
ho chi minh city_16,service_daily,trip_ho chi minh city_16_0_249,Bến xe Phương Lâm - Bến xe Biên Hòa,0,shape_ho chi minh city_16_out
ho chi minh city_60-18,service_daily,trip_ho chi minh city_60-18_0_250,Khu du lịch Đại Nam - Khu du lịch sinh thái Vườn Xoài,0,shape_ho chi minh city_60-18_out
ho chi minh city_61-37,service_daily,trip_ho chi minh city_61-37_0_251,Văn phòng Xe Buýt Becamex Tokyu - Tòa nhà Becamex,0,shape_ho chi minh city_61-37_out
ho chi minh city_61-38,service_daily,trip_ho chi minh city_61-38_0_252,Tòa nhà Becamex - Trường Ngô Thời Nhiệm,0,shape_ho chi minh city_61-38_out
ho chi minh city_61-38,service_daily,trip_ho chi minh city_61-38_0_253,Trường Ngô Thời Nhiệm - Tòa nhà Becamex,0,shape_ho chi minh city_61-38_out
ho chi minh city_61-39,service_daily,trip_ho chi minh city_61-39_0_254,Tòa nhà Becamex - Nhà ở xã hội Hòa Lợi,0,shape_ho chi minh city_61-39_out
ho chi minh city_61-39,service_daily,trip_ho chi minh city_61-39_0_255,Nhà ở xã hội Hòa Lợi - Tòa nhà Becamex,0,shape_ho chi minh city_61-39_out
ho chi minh city_61-51,service_daily,trip_ho chi minh city_61-51_0_256,Tòa nhà Becamex - Nhà ở xã hội Định Hòa,0,shape_ho chi minh city_61-51_out
ho chi minh city_61-51,service_daily,trip_ho chi minh city_61-51_0_257,Nhà ở xã hội Định Hòa - Tòa nhà Becamex,0,shape_ho chi minh city_61-51_out
ho chi minh city_61-52,service_daily,trip_ho chi minh city_61-52_0_258,Tòa nhà Becamex - Văn phòng Xe Buýt Becamex Tokyu,0,shape_ho chi minh city_61-52_out
ho chi minh city_61-52,service_daily,trip_ho chi minh city_61-52_0_259,Văn phòng Xe Buýt Becamex Tokyu - Tòa nhà Becamex,0,shape_ho chi minh city_61-52_out
ho chi minh city_61-53,service_daily,trip_ho chi minh city_61-53_0_260,Tòa nhà Becamex - Trường Ngô Thời Nhiệm,0,shape_ho chi minh city_61-53_out
ho chi minh city_61-53,service_daily,trip_ho chi minh city_61-53_0_261,Trường Ngô Thời Nhiệm - Tòa nhà Becamex,0,shape_ho chi minh city_61-53_out
ho chi minh city_61-55,service_daily,trip_ho chi minh city_61-55_0_262,Tòa nhà Becamex - Đại học Quốc tế Miền Đông (EIU),0,shape_ho chi minh city_61-55_out
ho chi minh city_61-55,service_daily,trip_ho chi minh city_61-55_0_263,Đại học Quốc tế Miền Đông (EIU) - Tòa nhà Becamex,0,shape_ho chi minh city_61-55_out
ho chi minh city_61-77A,service_daily,trip_ho chi minh city_61-77A_0_264,Bến xe Miền Đông mới - Trạm trung chuyển Hikari,0,shape_ho chi minh city_61-77A_out
ho chi minh city_61-77A,service_daily,trip_ho chi minh city_61-77A_0_265,Trạm trung chuyển Hikari - Bến xe Miền Đông mới,0,shape_ho chi minh city_61-77A_out
ho chi minh city_153,service_daily,trip_ho chi minh city_153_0_266,Ga tàu thuỷ Bình An - Đường Liên Phường,0,shape_ho chi minh city_153_out
ho chi minh city_153,service_daily,trip_ho chi minh city_153_0_267,Đường Liên Phường - Ga tàu thuỷ Bình An,0,shape_ho chi minh city_153_out
ho chi minh city_154,service_daily,trip_ho chi minh city_154_0_268,Trường Đại học Quản lý và Công nghệ - Masteri An Phú,0,shape_ho chi minh city_154_out
ho chi minh city_155,service_daily,trip_ho chi minh city_155_0_269,Ga Bến Thành (Cổng 1) - Bến Vân Đồn - Ga Nhà hát Thành phố,0,shape_ho chi minh city_155_out
ho chi minh city_154,service_daily,trip_ho chi minh city_154_0_270,Masteri An Phú - Trường Đại học Quản lý và Công nghệ,0,shape_ho chi minh city_154_out
ho chi minh city_156D,service_daily,trip_ho chi minh city_156D_0_271,Bến Thành - Ga Hòa Hưng - Bệnh viện Mắt Thành phố Hồ Chí Minh,0,shape_ho chi minh city_156D_out
ho chi minh city_156V,service_daily,trip_ho chi minh city_156V_0_272,Bến Thành - Đại học Sài Gòn Cơ sở 3 - Ga Hòa Hưng,0,shape_ho chi minh city_156V_out
ho chi minh city_157,service_daily,trip_ho chi minh city_157_0_273,Khu dân cư Thạnh Mỹ Lợi,0,shape_ho chi minh city_157_out
ho chi minh city_157,service_daily,trip_ho chi minh city_157_0_274,Khu dân cư Thạnh Mỹ Lợi - Bến xe buýt Văn Thánh,0,shape_ho chi minh city_157_out
ho chi minh city_158,service_daily,trip_ho chi minh city_158_0_275,Bến xe buýt Văn Thánh - Cư xá Thanh Đa,0,shape_ho chi minh city_158_out
ho chi minh city_159,service_daily,trip_ho chi minh city_159_0_276,Chung cư Ngô Tất Tố - Ngã tư Hàng Xanh,0,shape_ho chi minh city_159_out
ho chi minh city_160,service_daily,trip_ho chi minh city_160_0_277,Ga Văn Thánh - Vinhomes Central Park,0,shape_ho chi minh city_160_out
ho chi minh city_161,service_daily,trip_ho chi minh city_161_0_278,Bến xe buýt Văn Thánh - Bến xe Ngã tư Ga,0,shape_ho chi minh city_161_out
ho chi minh city_161,service_daily,trip_ho chi minh city_161_0_279,Bến xe Ngã tư Ga - Bến xe buýt Văn Thánh,0,shape_ho chi minh city_161_out
ho chi minh city_162,service_daily,trip_ho chi minh city_162_0_280,Ga Thủ Đức - Chung cư Man Thiện - Ga Bình Thái,0,shape_ho chi minh city_162_out
ho chi minh city_162,service_daily,trip_ho chi minh city_162_0_281,Ga Bình Thái - Chung cư Man Thiện - Ga Thủ Đức,0,shape_ho chi minh city_162_out
ho chi minh city_163V,service_daily,trip_ho chi minh city_163V_0_282,Ga Metro Bình Thái - Cao đẳng Công Thương - Trường Trung học cơ sở Phước Bình,0,shape_ho chi minh city_163V_out
ho chi minh city_163D,service_daily,trip_ho chi minh city_163D_0_283,Ga Metro Bình Thái - Trường Trung học cơ sở Phước Bình - Cao đẳng Công Thương,0,shape_ho chi minh city_163D_out
ho chi minh city_164D,service_daily,trip_ho chi minh city_164D_0_284,Đại học Nông Lâm - Ga Metro Khu Công nghệ cao - Chung cư Topaz,0,shape_ho chi minh city_164D_out
ho chi minh city_164V,service_daily,trip_ho chi minh city_164V_0_285,Đại học Nông Lâm - Chung cư Topaz - Ga Metro Khu Công nghệ cao,0,shape_ho chi minh city_164V_out
ho chi minh city_165,service_daily,trip_ho chi minh city_165_0_286,Đại học Nông Lâm - Khu Công nghệ cao,0,shape_ho chi minh city_165_out
ho chi minh city_166,service_daily,trip_ho chi minh city_166_0_287,Ga Đại học Quốc gia - Ga Đại học Quốc gia,0,shape_ho chi minh city_166_out
ho chi minh city_167V,service_daily,trip_ho chi minh city_167V_0_288,Đại học Hutech - Đại học Kinh tế Luật - Khu chế xuất linh trung 1 - Ga Khu công nghệ cao,0,shape_ho chi minh city_167V_out
ho chi minh city_167D,service_daily,trip_ho chi minh city_167D_0_289,Đại học Hutech - Ga Khu công nghệ cao - Đại học Kinh tế Luật - Khu Chế xuất Linh Trung 1,0,shape_ho chi minh city_167D_out
ho chi minh city_168V,service_daily,trip_ho chi minh city_168V_0_290,Đại học Ngân hàng - Nhà Thiếu nhi Thành phố Thủ Đức - Ga Thủ Đức,0,shape_ho chi minh city_168V_out
ho chi minh city_168D,service_daily,trip_ho chi minh city_168D_0_291,Đại học Ngân hàng - Ga Thủ Đức - Nhà Thiếu nhi Thành phố Thủ Đức,0,shape_ho chi minh city_168D_out
ho chi minh city_169V,service_daily,trip_ho chi minh city_169V_0_292,Ga Metro Bình Thái - Cảng Phúc Long - Vincom Thủ Đức,0,shape_ho chi minh city_169V_out
ho chi minh city_169D,service_daily,trip_ho chi minh city_169D_0_293,Ga Metro Bình Thái - Vincom Thủ Đức - Cảng Phúc Long,0,shape_ho chi minh city_169D_out
ho chi minh city_TGC01,service_daily,trip_ho chi minh city_TGC01_0_294,The Global City - Techcombank Lê Duẩn,0,shape_ho chi minh city_TGC01_out
ho chi minh city_60-5,service_daily,trip_ho chi minh city_60-5_0_295,Bến xe Biên Hòa,0,shape_ho chi minh city_60-5_out
ho chi minh city_60-5,service_daily,trip_ho chi minh city_60-5_0_296,Bến xe Biên Hoà - Bến xe buýt Đại học Quốc Gia,0,shape_ho chi minh city_60-5_out
ho chi minh city_60-7,service_daily,trip_ho chi minh city_60-7_0_297,Bến xe Miền Đông mới - Bến xe Biên Hoà,0,shape_ho chi minh city_60-7_out
ho chi minh city_60-7,service_daily,trip_ho chi minh city_60-7_0_298,Bến xe Biên Hoà - Bến xe Miền Đông mới,0,shape_ho chi minh city_60-7_out
ho chi minh city_61-2,service_daily,trip_ho chi minh city_61-2_0_299,Thủ Dầu Một - Mỹ Phước,0,shape_ho chi minh city_61-2_out
ho chi minh city_61-2,service_daily,trip_ho chi minh city_61-2_0_300,Mỹ Phước - Thủ Dầu Một,0,shape_ho chi minh city_61-2_out
ho chi minh city_61-4,service_daily,trip_ho chi minh city_61-4_0_301,Thủ Dầu Một - Thanh Tuyền - Dầu Tiếng,0,shape_ho chi minh city_61-4_out
ho chi minh city_61-4,service_daily,trip_ho chi minh city_61-4_0_302,Dầu Tiếng - Thanh Tuyền - Thủ Dầu Một,0,shape_ho chi minh city_61-4_out
ho chi minh city_TIA,service_daily,trip_ho chi minh city_TIA_0_303,Tân Sơn Nhất Shuttle Bus,0,shape_ho chi minh city_TIA_out
ho chi minh city_61-9,service_daily,trip_ho chi minh city_61-9_0_304,Thủ Dầu Một - Suối Tiên - Bến xe Miền Đông Mới,0,shape_ho chi minh city_61-9_out
ho chi minh city_61-9,service_daily,trip_ho chi minh city_61-9_0_305,Bến xe Miền Đông mới - Suối Tiên - Thủ Dầu Một,0,shape_ho chi minh city_61-9_out
ho chi minh city_61-77B,service_daily,trip_ho chi minh city_61-77B_0_306,Bến xe Miền Đông mới - Siêu thị GO! Dĩ An,0,shape_ho chi minh city_61-77B_out
ho chi minh city_61-77B,service_daily,trip_ho chi minh city_61-77B_0_307,Siêu thị GO! Dĩ An - Bến xe Miền Đông mới,0,shape_ho chi minh city_61-77B_out
ho chi minh city_72-2B,service_daily,trip_ho chi minh city_72-2B_0_308,Cảng tàu khách Vũng Tàu - Sân bay Tân Sơn Nhất,0,shape_ho chi minh city_72-2B_out
ho chi minh city_72-2B,service_daily,trip_ho chi minh city_72-2B_0_309,Sân bay Tân Sơn Nhất - Cảng tàu khách Vũng Tàu,0,shape_ho chi minh city_72-2B_out
ho chi minh city_86,service_daily,trip_ho chi minh city_86_0_310,Bến Thành - Đại học Tôn Đức Thắng - Nhơn Đức,0,shape_ho chi minh city_86_out
ho chi minh city_86,service_daily,trip_ho chi minh city_86_0_311,Nhơn Đức - Đại học Tôn Đức Thắng - Bến Thành,0,shape_ho chi minh city_86_out
ho chi minh city_171,service_daily,trip_ho chi minh city_171_0_312,Bến xe Phú Chánh - Trung tâm hành chính Bình Dương - Bến Thành,0,shape_ho chi minh city_171_out
ho chi minh city_171,service_daily,trip_ho chi minh city_171_0_313,Bến Thành - Trung tâm hành chính Bình Dương - Bến xe Phú Chánh,0,shape_ho chi minh city_171_out
ho chi minh city_172,service_daily,trip_ho chi minh city_172_0_314,Bến xe Vũng Tàu - Trung tâm hành chính Bà Rịa-Vũng Tàu - Bến Thành,0,shape_ho chi minh city_172_out
ho chi minh city_172,service_daily,trip_ho chi minh city_172_0_315,Bến Thành - Trung tâm hành chính Bà Rịa-Vũng Tàu - Bến xe Vũng Tàu,0,shape_ho chi minh city_172_out
ho chi minh city_60-15,service_daily,trip_ho chi minh city_60-15_0_316,Thủ Dầu Một - Đồng Xoài,0,shape_ho chi minh city_60-15_out
ho chi minh city_60-15,service_daily,trip_ho chi minh city_60-15_0_317,Đồng Xoài - Thủ Dầu Một,0,shape_ho chi minh city_60-15_out
ho chi minh city_170,service_daily,trip_ho chi minh city_170_0_318,Bến xe buýt khu A - Bến xe buýt khu B,0,shape_ho chi minh city_170_out
ho chi minh city_170,service_daily,trip_ho chi minh city_170_0_319,Bến xe buýt khu B - Bến xe buýt khu A,0,shape_ho chi minh city_170_out
