route_id,service_id,trip_id,trip_headsign,direction_id,shape_id
hanoi_38,service_daily,trip_hanoi_38_0_209,Mai Động - Tân Xuân,0,shape_hanoi_38_out
hanoi_39,service_daily,trip_hanoi_39_0_210,Công viên Nghĩa Đô - Mai Động,0,shape_hanoi_39_out
hanoi_39,service_daily,trip_hanoi_39_0_211,Mai Động - Công viên Nghĩa Đô,0,shape_hanoi_39_out
hanoi_40,service_daily,trip_hanoi_40_0_212,Công viên Thống Nhất - Văn Lâm,0,shape_hanoi_40_out
hanoi_40,service_daily,trip_hanoi_40_0_213,Văn Lâm - Công viên Thống Nhất,0,shape_hanoi_40_out
hanoi_46,service_daily,trip_hanoi_46_0_214,Bến xe Mỹ Đình - Thị trấn Đông Anh,0,shape_hanoi_46_out
hanoi_46,service_daily,trip_hanoi_46_0_215,Thị trấn Đông Anh - Bến xe Mỹ Đình,0,shape_hanoi_46_out
hanoi_48,service_daily,trip_hanoi_48_0_216,Bến xe Nước Ngầm - Chương Dương - Phúc Lợi (Chung cư Ruby City),0,shape_hanoi_48_out
hanoi_48,service_daily,trip_hanoi_48_0_217,Phúc Lợi (Chung cư Ruby City) - Chương Dương - Bến xe Nước Ngầm,0,shape_hanoi_48_out
hanoi_51,service_daily,trip_hanoi_51_0_218,Bến Xe Gia Lâm - Trần Vỹ (Học viện Tư Pháp),0,shape_hanoi_51_out
hanoi_51,service_daily,trip_hanoi_51_0_219,Trần Vỹ (Học viện Tư pháp) - Bến xe Gia Lâm,0,shape_hanoi_51_out
hanoi_52,service_daily,trip_hanoi_52_0_220,Lệ Chi (Gia Lâm) - Công viên Thống Nhất,0,shape_hanoi_52_out
hanoi_53A,service_daily,trip_hanoi_53A_0_221,Hoàng Quốc Việt - Đông Anh,0,shape_hanoi_53A_out
hanoi_53A,service_daily,trip_hanoi_53A_0_222,Đông Anh - Hoàng Quốc Việt,0,shape_hanoi_53A_out
hanoi_53B,service_daily,trip_hanoi_53B_0_223,Bến xe Mỹ Đình - Kim Hoa (Mê Linh),0,shape_hanoi_53B_out
hanoi_53B,service_daily,trip_hanoi_53B_0_224,Kim Hoa (Mê Linh) - Bến xe Mỹ Đình,0,shape_hanoi_53B_out
hanoi_54,service_daily,trip_hanoi_54_0_225,Long Biên - Bắc Ninh,0,shape_hanoi_54_out
hanoi_54,service_daily,trip_hanoi_54_0_226,Bắc Ninh - Long Biên,0,shape_hanoi_54_out
hanoi_55,service_daily,trip_hanoi_55_0_227,Trung tâm thương mại AEON Mall Long Biên - Cầu Giấy,0,shape_hanoi_55_out
hanoi_55,service_daily,trip_hanoi_55_0_228,Cầu Giấy - Trung tâm thương mại AEON Mall Long Biên,0,shape_hanoi_55_out
hanoi_57,service_daily,trip_hanoi_57_0_229,Nam Thăng Long - Khu công nghiệp Phú Nghĩa,0,shape_hanoi_57_out
hanoi_57,service_daily,trip_hanoi_57_0_230,Khu công nghiệp Phú Nghĩa - Nam Thăng Long,0,shape_hanoi_57_out
hanoi_58,service_daily,trip_hanoi_58_0_231,Long Biên - Thạch Đà,0,shape_hanoi_58_out
hanoi_58,service_daily,trip_hanoi_58_0_232,Thạch Đà - Long Biên,0,shape_hanoi_58_out
hanoi_59,service_daily,trip_hanoi_59_0_233,Yên Sở - Thư Lâm,0,shape_hanoi_59_out
hanoi_61,service_daily,trip_hanoi_61_0_234,Công viên Cầu Giấy - Dục Tú (Đông Anh),0,shape_hanoi_61_out
hanoi_61,service_daily,trip_hanoi_61_0_235,Dục Tú (Đông Anh) - Công viên Cầu Giấy,0,shape_hanoi_61_out
hanoi_62,service_daily,trip_hanoi_62_0_236,Bến xe Yên Nghĩa - Bến xe Thường Tín,0,shape_hanoi_62_out
hanoi_62,service_daily,trip_hanoi_62_0_237,Bến xe Thường Tín - Bến xe Yên Nghĩa,0,shape_hanoi_62_out
hanoi_63,service_daily,trip_hanoi_63_0_238,Khu công nghiệp Bắc Thăng Long - Tiến Thịnh (Mê Linh),0,shape_hanoi_63_out
hanoi_63,service_daily,trip_hanoi_63_0_239,Tiến Thịnh (Mê Linh) - Khu công nghiệp Bắc Thăng Long,0,shape_hanoi_63_out
hanoi_64,service_daily,trip_hanoi_64_0_240,Bến xe Mỹ Đình - Phố Nỉ,0,shape_hanoi_64_out
hanoi_64,service_daily,trip_hanoi_64_0_241,Phố Nỉ - Bến Xe Mỹ Đình,0,shape_hanoi_64_out
hanoi_65,service_daily,trip_hanoi_65_0_242,Long Biên - Thụy Lâm (Đông Anh),0,shape_hanoi_65_out
hanoi_65,service_daily,trip_hanoi_65_0_243,Thụy Lâm (Đông Anh) - Long Biên,0,shape_hanoi_65_out
hanoi_67,service_daily,trip_hanoi_67_0_244,Đan Phượng - Đoài Phương,0,shape_hanoi_67_out
hanoi_67,service_daily,trip_hanoi_67_0_245,Đoài Phương - Đan Phượng,0,shape_hanoi_67_out
hanoi_85,service_daily,trip_hanoi_85_0_246,Công viên Nghĩa Đô - Khu đô thị Thanh Hà,0,shape_hanoi_85_out
hanoi_85,service_daily,trip_hanoi_85_0_247,Khu đô thị Thanh Hà - Công viện Nghĩa Đô,0,shape_hanoi_85_out
hanoi_87,service_daily,trip_hanoi_87_0_248,Bến xe Mỹ Đình - Quốc Oai - Xuân Mai,0,shape_hanoi_87_out
hanoi_87,service_daily,trip_hanoi_87_0_249,Xuân Mai - Quốc Oai - Bến xe Mỹ Đình,0,shape_hanoi_87_out
hanoi_93,service_daily,trip_hanoi_93_0_250,Nam Thăng Long - Bắc Sơn (Sóc Sơn),0,shape_hanoi_93_out
hanoi_93,service_daily,trip_hanoi_93_0_251,Bắc Sơn (Sóc Sơn) - Nam Thăng Long,0,shape_hanoi_93_out
hanoi_94,service_daily,trip_hanoi_94_0_252,Bến xe Giáp Bát - Kim Bài,0,shape_hanoi_94_out
hanoi_94,service_daily,trip_hanoi_94_0_253,Kim Bài - Bến xe Giáp Bát,0,shape_hanoi_94_out
hanoi_95,service_daily,trip_hanoi_95_0_254,Nam Thăng Long - Xuân Hòa,0,shape_hanoi_95_out
hanoi_95,service_daily,trip_hanoi_95_0_255,Xuân Hòa - Nam Thăng Long,0,shape_hanoi_95_out
hanoi_96,service_daily,trip_hanoi_96_0_256,Cầu Giấy - Đông Anh,0,shape_hanoi_96_out
hanoi_96,service_daily,trip_hanoi_96_0_257,Đông Anh - Cầu Giấy,0,shape_hanoi_96_out
hanoi_101A,service_daily,trip_hanoi_101A_0_258,Bến xe Giáp Bát - Vân Đình,0,shape_hanoi_101A_out
hanoi_101A,service_daily,trip_hanoi_101A_0_259,Vân Đình - Bến xe Giáp Bát,0,shape_hanoi_101A_out
hanoi_101B,service_daily,trip_hanoi_101B_0_260,Bến xe Giáp Bát - Đại Cường (Ứng Hòa),0,shape_hanoi_101B_out
hanoi_101B,service_daily,trip_hanoi_101B_0_261,Đại Cường (Ứng Hòa) - Bến xe Giáp Bát,0,shape_hanoi_101B_out
hanoi_103B,service_daily,trip_hanoi_103B_0_262,Hương Sơn - Hồng Quang - Bến xe Mỹ Đình,0,shape_hanoi_103B_out
hanoi_108,service_daily,trip_hanoi_108_0_263,Bến xe Thường Tín - Minh Tân,0,shape_hanoi_108_out
hanoi_108,service_daily,trip_hanoi_108_0_264,Minh Tân - Bến xe Thường Tín,0,shape_hanoi_108_out
hanoi_111,service_daily,trip_hanoi_111_0_265,Bến xe Sơn Tây - Bất Bạt,0,shape_hanoi_111_out
hanoi_111,service_daily,trip_hanoi_111_0_266,Bất Bạt - Bến xe Sơn Tây,0,shape_hanoi_111_out
hanoi_113,service_daily,trip_hanoi_113_0_267,Bến xe Thường Tín - Bến đò Vườn Chuối,0,shape_hanoi_113_out
hanoi_113,service_daily,trip_hanoi_113_0_268,Bến đò Vườn Chuối - Bến xe Thường Tín,0,shape_hanoi_113_out
hanoi_116,service_daily,trip_hanoi_116_0_269,Yên Xuân - Bến xe Yên Nghĩa,0,shape_hanoi_116_out
hanoi_116,service_daily,trip_hanoi_116_0_270,Bến xe Yên Nghĩa - Yên Xuân,0,shape_hanoi_116_out
hanoi_117,service_daily,trip_hanoi_117_0_271,Hòa Lạc - Nhổn,0,shape_hanoi_117_out
hanoi_117,service_daily,trip_hanoi_117_0_272,Nhổn - Hòa Lạc,0,shape_hanoi_117_out
hanoi_118,service_daily,trip_hanoi_118_0_273,Bến xe Sơn Tây - Quốc lộ 32 - Bất Bạt,0,shape_hanoi_118_out
hanoi_118,service_daily,trip_hanoi_118_0_274,Bất Bạt - Quốc lộ 32 - Bến xe Sơn Tây,0,shape_hanoi_118_out
hanoi_123,service_daily,trip_hanoi_123_0_275,Bến xe Yên Nghĩa - Hồng Dương (Thanh Oai),0,shape_hanoi_123_out
hanoi_123,service_daily,trip_hanoi_123_0_276,Hồng Dương (Thanh Oai) - Bến xe Yên Nghĩa,0,shape_hanoi_123_out
hanoi_124,service_daily,trip_hanoi_124_0_277,Bến xe Yên Nghĩa - Hồng Sơn,0,shape_hanoi_124_out
hanoi_124,service_daily,trip_hanoi_124_0_278,Hồng Sơn - Bến xe Yên Nghĩa,0,shape_hanoi_124_out
hanoi_125,service_daily,trip_hanoi_125_0_279,Bến xe Giáp Bát - Tỉnh lộ 427B - Vân Đình,0,shape_hanoi_125_out
hanoi_125,service_daily,trip_hanoi_125_0_280,Vân Đình - Tỉnh lộ 427B - Bến xe Giáp Bát,0,shape_hanoi_125_out
hanoi_126,service_daily,trip_hanoi_126_0_281,Bến xe Sơn Tây - Trung Hà (Ba Vì),0,shape_hanoi_126_out
hanoi_126,service_daily,trip_hanoi_126_0_282,Trung Hà (Ba Vì) - Bến xe Sơn Tây,0,shape_hanoi_126_out
hanoi_142,service_daily,trip_hanoi_142_0_283,KĐT Vincom Long Biên,0,shape_hanoi_142_out
hanoi_142,service_daily,trip_hanoi_142_0_284,KĐT Vincom Long Biên - Nam Thăng Long,0,shape_hanoi_142_out
hanoi_143,service_daily,trip_hanoi_143_0_285,Thị trấn Đông Anh - Hào Nam,0,shape_hanoi_143_out
hanoi_144,service_daily,trip_hanoi_144_0_286,Đại học Mỏ - Trần Khánh Dư,0,shape_hanoi_144_out
hanoi_144,service_daily,trip_hanoi_144_0_287,Trần Khánh Dư - Đại học Mỏ,0,shape_hanoi_144_out
hanoi_146,service_daily,trip_hanoi_146_0_288,Phù Đổng - Hào Nam,0,shape_hanoi_146_out
hanoi_E10,service_daily,trip_hanoi_E10_0_289,Khu đô thị Ocean Park - Sân bay Nội Bài,0,shape_hanoi_E10_out
hanoi_E10,service_daily,trip_hanoi_E10_0_290,Sân bay Nội Bài - Khu đô thị Ocean Park,0,shape_hanoi_E10_out
hanoi_OCT1,service_daily,trip_hanoi_OCT1_0_291,Royal City R1 - Công viên Vin Wonders - Water Park,0,shape_hanoi_OCT1_out
hanoi_OCT2,service_daily,trip_hanoi_OCT2_0_292,Nhà hát Lớn - Công viên VinWonders - Water Park,0,shape_hanoi_OCT2_out
hanoi_OCT1,service_daily,trip_hanoi_OCT1_0_293,Công viên Vin Wonders - Water Park - Royal City R1,0,shape_hanoi_OCT1_out
hanoi_OCT2,service_daily,trip_hanoi_OCT2_0_294,Công viên VinWonders - Water Park - Nhà hát Lớn,0,shape_hanoi_OCT2_out
hanoi_SMC1,service_daily,trip_hanoi_SMC1_0_295,Smart City 1,0,shape_hanoi_SMC1_out
hanoi_08ACT,service_daily,trip_hanoi_08ACT_0_296,Long Biên - Đông Mỹ (cuối tuần),0,shape_hanoi_08ACT_out
hanoi_08ACT,service_daily,trip_hanoi_08ACT_0_297,Đông Mỹ - Long Biên (cuối tuần),0,shape_hanoi_08ACT_out
hanoi_08BCT,service_daily,trip_hanoi_08BCT_0_298,Long Biên - Vạn Phúc (cuối tuần),0,shape_hanoi_08BCT_out
hanoi_08BCT,service_daily,trip_hanoi_08BCT_0_299,Vạn Phúc - Long Biên (cuối tuần),0,shape_hanoi_08BCT_out
hanoi_11CT,service_daily,trip_hanoi_11CT_0_300,Công viên Thống Nhất - Học viện Nông Nghiệp Việt Nam (cuối tuần),0,shape_hanoi_11CT_out
hanoi_11CT,service_daily,trip_hanoi_11CT_0_301,Học viện Nông nghiệp Việt Nam - Công viên Thống Nhất (cuối tuần),0,shape_hanoi_11CT_out
hanoi_30CT,service_daily,trip_hanoi_30CT_0_302,Khu đô thị Gamuda - Bến xe Mỹ Đình (cuối tuần),0,shape_hanoi_30CT_out
hanoi_30CT,service_daily,trip_hanoi_30CT_0_303,Bến xe Mỹ Đình - Khu đô thị Gamuda (cuối tuần),0,shape_hanoi_30CT_out
hanoi_36CT,service_daily,trip_hanoi_36CT_0_304,Long Biên - Yên Xá (cuối tuần),0,shape_hanoi_36CT_out
hanoi_36CT,service_daily,trip_hanoi_36CT_0_305,Yên Xá - Long Biên (cuối tuần),0,shape_hanoi_36CT_out
hanoi_40CT,service_daily,trip_hanoi_40CT_0_306,Công viên Thống Nhất - Văn Lâm (cuối tuần),0,shape_hanoi_40CT_out
hanoi_40CT,service_daily,trip_hanoi_40CT_0_307,Văn Lâm - Công viên Thống Nhất (cuối tuần),0,shape_hanoi_40CT_out
hanoi_86CT,service_daily,trip_hanoi_86CT_0_308,Ga Hà Nội - Sân bay Nội Bài (cuối tuần),0,shape_hanoi_86CT_out
hanoi_86CT,service_daily,trip_hanoi_86CT_0_309,Sân bay Nội Bài - Ga Hà Nội (cuối tuần),0,shape_hanoi_86CT_out
hanoi_OCP1,service_daily,trip_hanoi_OCP1_0_310,"Nội liên khu Ocean Park 1,2,3",0,shape_hanoi_OCP1_out
hanoi_OCP2,service_daily,trip_hanoi_OCP2_0_311,"Nội khu Ocean Park 2,3",0,shape_hanoi_OCP2_out
hanoi_70A,service_daily,trip_hanoi_70A_0_312,Bến xe Mỹ Đình - Trung Hà,0,shape_hanoi_70A_out
hanoi_70A,service_daily,trip_hanoi_70A_0_313,Trung Hà - Bến xe Mỹ Đình,0,shape_hanoi_70A_out
hanoi_70B,service_daily,trip_hanoi_70B_0_314,Bến xe Mỹ Đình - Phú Cường,0,shape_hanoi_70B_out
hanoi_70B,service_daily,trip_hanoi_70B_0_315,Phú Cường - Bến xe Mỹ Đình,0,shape_hanoi_70B_out
hanoi_71,service_daily,trip_hanoi_71_0_316,Công viên Nghĩa Đô - Đại học Quốc gia Hà Nội (Hòa Lạc),0,shape_hanoi_71_out
hanoi_71,service_daily,trip_hanoi_71_0_317,Đại học Quốc gia Hà Nội (Hòa Lạc) - Công viên Nghĩa Đô,0,shape_hanoi_71_out
hanoi_78,service_daily,trip_hanoi_78_0_318,Bến xe Mỹ Đình - Tế Tiêu,0,shape_hanoi_78_out
hanoi_78,service_daily,trip_hanoi_78_0_319,Tế Tiêu - Bến xe Mỹ Đình,0,shape_hanoi_78_out
hanoi_203,service_daily,trip_hanoi_203_0_320,Bến xe Giáp Bát - Bến xe Bắc Giang,0,shape_hanoi_203_out
hanoi_203,service_daily,trip_hanoi_203_0_321,Bến xe Bắc Giang - Bến xe Giáp Bát,0,shape_hanoi_203_out
hanoi_204,service_daily,trip_hanoi_204_0_322,Long Biên - Thuận Thành,0,shape_hanoi_204_out
hanoi_204,service_daily,trip_hanoi_204_0_323,Thuận Thành - Long Biên,0,shape_hanoi_204_out
hanoi_207,service_daily,trip_hanoi_207_0_324,Bến xe Gia Lâm - Bến xe Triều Dương,0,shape_hanoi_207_out
hanoi_210,service_daily,trip_hanoi_210_0_325,Bến xe Gia Lâm - Bến xe Hiệp Hòa,0,shape_hanoi_210_out
hanoi_210,service_daily,trip_hanoi_210_0_326,Bến xe Hiệp Hòa - Bến xe Gia Lâm,0,shape_hanoi_210_out
hanoi_212,service_daily,trip_hanoi_212_0_327,Bến xe Mỹ Đình - Bến xe Quế Võ,0,shape_hanoi_212_out
hanoi_212,service_daily,trip_hanoi_212_0_328,Bến xe Quế Võ - Bến xe Mỹ Đình,0,shape_hanoi_212_out
hanoi_BN08,service_daily,trip_hanoi_BN08_0_329,Kênh Vàng - Bắc Ninh,0,shape_hanoi_BN08_out
hanoi_BN08,service_daily,trip_hanoi_BN08_0_330,Bắc Ninh - Kênh Vàng,0,shape_hanoi_BN08_out
hanoi_BN86A,service_daily,trip_hanoi_BN86A_0_331,Bắc Ninh - Minh Tân,0,shape_hanoi_BN86A_out
hanoi_BN86A,service_daily,trip_hanoi_BN86A_0_332,Minh Tân - Bắc Ninh,0,shape_hanoi_BN86A_out
hanoi_BN86B,service_daily,trip_hanoi_BN86B_0_333,Bắc Ninh - Đại Lai,0,shape_hanoi_BN86B_out
hanoi_BN86B,service_daily,trip_hanoi_BN86B_0_334,Đại Lai - Bắc Ninh,0,shape_hanoi_BN86B_out
hanoi_BN68,service_daily,trip_hanoi_BN68_0_335,Chi Lăng - KCN VSIP,0,shape_hanoi_BN68_out
hanoi_BN68,service_daily,trip_hanoi_BN68_0_336,KCN VSIP - Chi Lăng,0,shape_hanoi_BN68_out
hanoi_BN27,service_daily,trip_hanoi_BN27_0_337,Kênh Vàng - Xuân Lâm,0,shape_hanoi_BN27_out
hanoi_BN27,service_daily,trip_hanoi_BN27_0_338,Xuân Lâm - Kênh Vàng,0,shape_hanoi_BN27_out
hanoi_BN03,service_daily,trip_hanoi_BN03_0_339,Bến xe Bắc Ninh - Cầu Đò Lo,0,shape_hanoi_BN03_out
hanoi_BN03,service_daily,trip_hanoi_BN03_0_340,Cầu Đò Lo - Bến xe Bắc Ninh,0,shape_hanoi_BN03_out
hanoi_BN01,service_daily,trip_hanoi_BN01_0_341,Bến xe Bắc Ninh - Lương Tài,0,shape_hanoi_BN01_out
hanoi_BN01,service_daily,trip_hanoi_BN01_0_342,Lương Tài - Bến xe Bắc Ninh,0,shape_hanoi_BN01_out
hanoi_52CT,service_daily,trip_hanoi_52CT_0_343,Công viên Thống Nhất - Lệ Chi (Gia Lâm) (cuối tuần),0,shape_hanoi_52CT_out
hanoi_52CT,service_daily,trip_hanoi_52CT_0_344,Lệ Chi (Gia Lâm) - Công viên Thống Nhất (cuối tuần),0,shape_hanoi_52CT_out
hanoi_VP08,service_daily,trip_hanoi_VP08_0_345,Tuyến buýt VP08: Phúc Yên - Vĩnh Tường (BX TT Vĩnh Tường),0,shape_hanoi_VP08_out
hanoi_VP08,service_daily,trip_hanoi_VP08_0_346,Tuyến buýt VP08: Vĩnh Tường (BX TT Vĩnh Tường) - Phúc Yên,0,shape_hanoi_VP08_out
hanoi_43,service_daily,trip_hanoi_43_0_347,Kim Mã - Thị trấn Đông Anh,0,shape_hanoi_43_out
hanoi_43,service_daily,trip_hanoi_43_0_348,Thị trấn Đông Anh - Kim Mã,0,shape_hanoi_43_out
hanoi_22,service_daily,trip_hanoi_22_0_349,Xã Vĩnh Hải - Cầu Đăng - KCN VSIP Thủy Nguyên,0,shape_hanoi_22_out
hanoi_22,service_daily,trip_hanoi_22_0_350,KCN VSIP Thủy Nguyên - Cầu Đăng - Xã Vĩnh Hải,0,shape_hanoi_22_out
hanoi_E11,service_daily,trip_hanoi_E11_0_351,Yên Phụ - Yên Phụ (chiều đi),0,shape_hanoi_E11_out
hanoi_E11,service_daily,trip_hanoi_E11_0_352,Yên Phụ - Yên Phụ (chiều về),0,shape_hanoi_E11_out
hanoi_BN-E18,service_daily,trip_hanoi_BN-E18_0_353,Vũ Ninh - Bắc Giang,0,shape_hanoi_BN-E18_out
hanoi_BN-E18,service_daily,trip_hanoi_BN-E18_0_354,Bắc Giang - Vũ Ninh,0,shape_hanoi_BN-E18_out
hanoi_VP09,service_daily,trip_hanoi_VP09_0_355,Tuyến buýt VP09: Phúc Yên - Vĩnh Tường,0,shape_hanoi_VP09_out
hanoi_VP09,service_daily,trip_hanoi_VP09_0_356,Tuyến buýt VP09: Vĩnh Tường - Phúc Yên,0,shape_hanoi_VP09_out
hanoi_20ATC,service_daily,trip_hanoi_20ATC_0_357,Nhổn - Quốc lộ 32 - Minh Châu,0,shape_hanoi_20ATC_out
hanoi_20ATC,service_daily,trip_hanoi_20ATC_0_358,Minh Châu - Quốc lộ 32 - Nhổn,0,shape_hanoi_20ATC_out
hanoi_212,service_daily,trip_hanoi_212_0_359,Bến xe Quế Võ - UBND phường Cảnh Thụy,0,shape_hanoi_212_out
hanoi_212,service_daily,trip_hanoi_212_0_360,UBND phường Cảnh Thụy - Bến xe Quế Võ,0,shape_hanoi_212_out
hanoi_212,service_daily,trip_hanoi_212_0_361,UBND xã Phu Lang - Bến xe Quế Võ,0,shape_hanoi_212_out
hanoi_212,service_daily,trip_hanoi_212_0_362,Bến xe Quế Võ - UBND xã Phù Lãng,0,shape_hanoi_212_out
hanoi_146CT,service_daily,trip_hanoi_146CT_0_363,Hào Nam - Phù Đổng (cuối tuần),0,shape_hanoi_146CT_out
hanoi_146CT,service_daily,trip_hanoi_146CT_0_364,Phù Đổng - Hào Nam (cuối tuần),0,shape_hanoi_146CT_out
hanoi_02-1,service_daily,trip_hanoi_02-1_0_365,Bến xe buýt An Lão - Bến xe Vĩnh Bảo,0,shape_hanoi_02-1_out
hanoi_02-1,service_daily,trip_hanoi_02-1_0_366,Bến xe Vĩnh Bảo - Bến xe buýt An Lão,0,shape_hanoi_02-1_out
hanoi_108TC,service_daily,trip_hanoi_108TC_0_367,Bến xe Thường Tín - Quang Lãng (Đại Xuyên),0,shape_hanoi_108TC_out
hanoi_108TC,service_daily,trip_hanoi_108TC_0_368,Quang Lãng (Đại Xuyên) - Bến xe Thường Tín,0,shape_hanoi_108TC_out
hanoi_E06TC,service_daily,trip_hanoi_E06TC_0_369,Bến xe Giáp Bát - Hòa Lạc,0,shape_hanoi_E06TC_out
hanoi_E06TC,service_daily,trip_hanoi_E06TC_0_370,Hòa Lạc - Bến xe Giáp Bát,0,shape_hanoi_E06TC_out
hanoi_E07TC,service_daily,trip_hanoi_E07TC_0_371,Long Biên - Hòa Lạc,0,shape_hanoi_E07TC_out
hanoi_E07TC,service_daily,trip_hanoi_E07TC_0_372,Hòa Lạc - Long Biên,0,shape_hanoi_E07TC_out
hanoi_157TC,service_daily,trip_hanoi_157TC_0_373,Bến xe Mỹ Đình - Bến xe Sơn Tây,0,shape_hanoi_157TC_out
hanoi_157TC,service_daily,trip_hanoi_157TC_0_374,Bến xe Sơn Tây - Bến xe Mỹ Đình,0,shape_hanoi_157TC_out
